,,X,,,,,F,,rnam thar sgo gsum gyi rnam par bzhag pa legs bshad rgya mtsho'i rba rlabs/,"'Ocean Waves of Eloquence,' being a Presentation on the Three Doors to Freedom",GUNG THANG DKON MCHOG BSTAN PA'I SGRON ME (1762-1823),S00915E,bdr:P298,,WA0XLEEF49844D0C0
,X,,,,,,D,T,rten 'brel/,DEPENDENT ORIGINATION,,D26288,bdr:T2281,,
,,X,,,,,D,Auth,'jam dbyangs bzhad pa'i rdo rje ngag dbang brtson 'grus/,JAMYANG SHEPA NGAWANG TSUNDRU (1648-1721),,D10985,,,
,,,X,,,,F,,rten 'brel gyi mtha' dpyod lung dang rigs pa'i gter mdzod blo gsal dga' ba bskyed pa'i phreng mdzes/,"A Lovely Garland which Brings Pleasure to Those with Clear Minds, a Goldmine of Scriptural Authority and Reasoning-- A Dialectical AnalysAnalysis of Dependent Origination",'JAM DBYANGS BZHAD PA'I RDO RJE NGAG DBANG BRTZON 'GRUS (1648-1721),S19022E,bdr:P423,,WA1NLM782
,,,X,,,,F,,zab mo rten cing 'brel bar 'byung ba'i mtha' dpyod rje bla ma 'jam dbyangs bzhad pa'i rdo rje'i gsung rgyun dri ma med pa/,A Dialectical Analysis of Profound Dependent Arising-- An Immaculate Teaching by the Holy Lama Jamyang Shepay Dorje,'JAM DBYANGS BZHAD PA'I RDO RJE NGAG DBANG BRTZON 'GRUS (1648-1721),S19023E,bdr:P423,,
,,X,,,,,D,Auth,gung thang dkon mchog bstan pa'i sgron me/,GUNGTANG KONCHOK TENPAY DRUNME  (1762-1823),,D89858,bdr:P298,,
,,,X,,,,F,,rten 'brel gyi rnam bzhag lung rigs bang mdzod/,"'A Treasure Trove of Scriptural Authority and Logical Proofs,' being a Presentation on the Subject of Dependent Origination",GUNG THANG DKON MCHOG BSTAN PA'I SGRON ME (1762-1823),S00914E,bdr:P298,,
,,X,,,,,D,Auth,mkhas grub bstan pa dar rgyas/,KEDRUP TENPA DARGYE (1493-1568),,D98376,,,
,,,X,,,,D,X,mtha' dpyod/,DIALECTIC ANALYSIS,,D25928,bdr:T1215,,
,,,,X,,,F,,rten 'brel gyi mtha' dpyod/,A Dialectic Analysis of Dependent Origination,MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),S00015N,bdr:P996,,
,,,X,,,,D,X,spyi don/,OVERVIEW,,D39562,bdr:T1763,,
,,,,X,,,F,,rten 'brel gyi spyi don legs par bshad ba'i snying po pad+ma dkar po'i 'phreng ba/,"The 'Garland of White Lotuses, the Essence of Eloquence,' being an Overview of Dependent Origination",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),S00014N,bdr:P996,,
,X,,,,,,D,T,sa lam rnam gzhag,OUTLINE OF THE LEVELS & PATHS,,D82529,,,
,,X,,,,,F,,rje btsun chos kyi rgyal mtshan dpal bzang po'i gsung mkhas pa'i mgul rgyan ces bya ba sa lam rnam gzhag," A 'Necklace for Master Scholars,' being a Presentation on the Levels and Paths by the Good and Glorious One, the Holy Chukyi Gyeltsen",SE RA RJE BTZUN CHOS KYI RGYAL MTSAN (1469-1546),S06826M,bdr:P477,,WA0XL590CFCFB8605
,X,,,,,,D,T,sems bskyed/,WISH FOR ENLIGHTENMENT,,D92496,bdr:T338,,
,,X,,,,,F,,sems bskyed spyi don gsal ba'i me long /,,,S0466I,bdr:P87,,
,X,,,,,,D,T,spyi/,GENERAL COMMENTARIES,,D42582,,,
,,X,,,,,D,Auth,'jam dbyangs bzhad pa'i rdo rje ngag dbang brtson 'grus/,JAMYANG SHEPAY DORJE NGAWANG TSUNDRU (1648-1721),,D59817,bdr:P423,,
,,,X,,,,C,C,bstan bcos mngon par rtogs pa'i rgyan gyi mtha' dpyod shes rab kyi pha rol tu phyin pa'i don kun gsal ba'i rin chen sgron me/,"The Jewel Lamp which Illuminates every Meaning of the Perfection of Wisdom.-- A Dialectical Analysis of the Classical Commentary Entitled, 'Ornament of Realizations'",,D59818,bdr:P423,,WA0XLFCFAD09C9F31
,,,,X,,,F,,bstan bcos mngon par rtogs pa'i rgyan gyi mtha' dpyod shes rab kyi pha rol tu phyin pa'i don kun gsal ba'i rin chen sgron me/,"The Jewel Lamp which Illuminates every Meaning of the Perfection of Wisdom.-- A Dialectical Analysis of the Classical Commentary Entitled, 'Ornament of Realizations'",'JAM DBYANGS BZHAD PA'I RDO RJE NGAG DBANG BRTZON 'GRUS (1648-1721),S19088E,bdr:P423,,WA0XLFCFAD09C9F31
,,,,X,,,F,,skabs gnyis pa/,,,S19089,bdr:P423,,
,,,,X,,,F,,skabs gsum pa/,,,S19090,bdr:P423,,
,,,,X,,,F,,skabs bzhi ba'i mtha' dpyod/,,,S19092E1,bdr:P423,,
,,,,X,,,F,,skabs lnga pa'i mtha' dpyod/,,,S19092E2,bdr:P423,,
,,,,X,,,F,,skabs drug ba'i mtha' dpyod/,,,S19092E3,bdr:P423,,
,,,,X,,,F,,skabs bdun pa'i mtha' dpyod 'khrul sel gang+gA'i tu rgyun mi pham zhal lung /,,,S19092E4,bdr:P423,,
,,,,X,,,F,,skabs brgyad pa'i mtha' dpyod 'khrul sel gang+gA'i chu rgyun ma pham zhal lung /,,,S19092E5,bdr:P423,,
,,,,X,,,F,,phar phyin skabs brgyad ba'i mtha' dpyod bsam 'phel yid bzhin nor bu'i phreng mdzes skal bzang mig 'byed/,,,S19097E,bdr:P423,,
,,X,,,,,D,Auth,blo bzang bstan pa'i nyi ma/,LOBSANG TENPAY NYIMA (1689-1772?),,D34325,,,
,,,X,,,,F,,bstan bcos mngon par rtogs pa'i rgyan 'grel pa dang bcas pa'i brgal lan skal bzang mgul rgyan zhes bya ba las skabs dang po'i mtha' dpyod/,"The Analysis of the First Chapter from 'Necklace for the Fortunate,' a Defense of Certain Positions concerning the Classical Commentary known as the ‘Ornament of Realizations,’ including an Explanation of the Work",Lobsang Tenpay Nyima of Ganden Monastery (1689-1772@),S00526E,bdr:P348,not totally sure about the author,
,,,X,,,,F,,skabs dang po'i dkon mchog gsum gyi mtha' dpyod skal bzang mgul rgyan ces bya ba mkhas grub byams pa bkra shis kyis mdzad pa/,"The Analysis of the Section from the First Chapter on the Three Supreme Jewels entitled 'Necklace for the Fortunate,‘ by the Wise and Accomplished Jampa Trashi",Lobsang Tenpay Nyima of Ganden Monastery (1689-1772@),S00527E,bdr:P348,,
,,X,,,,,D,Auth,chos rje khal kha ngag dbang dpal ldan/,CHUJE KALKA NGAWANG PELDEN (1806-?),,D58964,,,
,,,X,,,,D,Nothing,spyi don/,OVERVIEW,,D55578,bdr:T1763,,
,,,,X,,,,C,phar phyin spyi don gyi zur mchan yum don rab gsal sgron me/,"'A Lamp that Illuminates, Totally, the Meaning of the Great Mother,' consisting of Interlinear Annotations to the [Overview of the Perfection of Wisdom",,D55579,bdr:P272,,WA1NLM246
,,,,,X,,F,,phar phyin spyi don gyi zur mchan yum don rab gsal sgron me/,"'A Lamp that Illuminates, Totally, the Meaning of the Great Mother,' consisting of Interlinear Annotations to the [First Chapter of the] Overview of the Perfection of Wisdom",CHOS RJE NGAG DBANG DPAL LDAN (1806-&),S00982E1,bdr:P272,,WA1NLM246
,,,,,X,,F,,phar phyin spyi don skabs gnyis pa gsum pa'i zur mchan rab gsal sgron me/,"'A Lamp that Illuminates, Totally, the Meaning of the Great Mother,' consisting of Interlinear Annotations to the Second and Third Chapters of the Overview of the Perfection of Wisdom",CHOS RJE NGAG DBANG DPAL LDAN (1806-&),S00982E2,bdr:P272,,WA0XLB45A05405624
,,,,,X,,F,,phar phyin spyi don gsal ba'i sgron me'i skabs bzhi pa'i zur mchan rab gsal sgron me/,"'A Lamp that Illuminates, Totally, the Meaning of the Great Mother,' consisting of Interlinear Annotations to the Fourth Chapter of the Overview of the Perfection of Wisdom",CHOS RJE NGAG DBANG DPAL LDAN (1806-&),S00982E3,bdr:P272,,WA0XL3553F3CB42A7
,,,,,X,,F,,phar phyin spyi don gsal ba'i sgron me'i skabs lnga pa drug ba bdun pa brgyad pa sogs kyi zur mchan yum don rab gsal sgron ma/,"'A Lamp that Illuminates, Totally, the Meaning of the Great Mother,' consisting of Interlinear Annotations to the Fifth, Sixth, Seventh, and Eighth Chapters, as well as Other Sections, of that Overview of the Perfection of Wisdom— ‘The Lamp that Illuminates the Overall Meaning’",CHOS RJE NGAG DBANG DPAL LDAN (1806-@),S00982E4,bdr:P272,,
,,X,,,,,D,Auth,co ne bla ma grags pa bshad sgrub/,CHONEY LAMA DRAKPA SHEDRUP (1675-1748),,D35908,,,
,,,X,,,,,C,bstan bcos mngon par rtogs pa'i rgyan gyi dgongs pa gsal bar byed pa mkhas pa dgyes pa'i mchod sprin las skabs dang po'i tshig don mtha' dpyod zung du 'brel ba/,"The 'Cloud of Offerings, which Pleases the Wise, and Illuminates the True Thought of the Treatise known as the 'Ornament of Realizations,’’ being a Combined Word Commentary and Dialectical Analysis of the Treatise",,D35909,,,
,,,,X,,,F,,skabs dang po'i tshig don mtha' dpyod zung du 'brel ba/,"The 'Cloud of Offerings, which Pleases the Wise, and Illuminates the True Thought of the Treatise known as the 'Ornament of Realizations,’’ being a Combined Word Commentary and Dialectical Analysis of the First Chapter of the Treatise",CO NE BLA MA GRAGS PA BSHAD SGRUB (1675-1748),S00195A1,bdr:P1629,,
,,,,X,,,F,,skabs gnyis pa'i tshig don mtha' dpyod zung 'brel du smras pa/,"The 'Cloud of Offerings, which Pleases the Wise, and Illuminates the True Thought of the Treatise known as the 'Ornament of Realizations,'' be+ ing a Combined Word Commentary and Dialectical Analysis of the Second Chapter of the Treatise",CO NE BLA MA GRAGS PA BSHAD SGRUB (1675-1748),S00195M2,bdr:P1629,,
,,,,X,,,F,,skabs gsum pa'i tshig don mtha' dpyod zung 'brel du bshad pa/,"The 'Cloud of Offerings, which Pleases the Wise, and Illuminates the True Thought of the Treatise known as the 'Ornament of Realizations,’’ being a Combined Word Commentary and Dialectical Analysis of the Third Chapter of the Treatise",CO NE BLA MA GRAGS PA BSHAD SGRUB (1675-1748),S00195M3,bdr:P1629,,
,,,,X,,,F,,skabs bzhi pa'i tshig don mtha' dpyod zung 'brel du bshad pa/,"The 'Cloud of Offerings, which Pleases the Wise, and Illuminates the True Thought of the Treatise known as the 'Ornament of Realizations,’’ being a Combined Word Commentary and Dialectical Analysis of the Fourth Chapter of the Treatise",CO NE BLA MA GRAGS PA BSHAD SGRUB (1675-1748),S00195M4,bdr:P1629,,
,,,,X,,,F,,skabs lnga pa drug pa bdun pa gsum gyi tshig don mtha' dpyod zung 'brel du bshad pa/,"The 'Cloud of Offerings, which Pleases the Wise, and Illuminates the True Thought of the Treatise known as the 'Ornament of Realizations,’’ being a Combined Word Commentary and Dialectical Analysis of the Fifth through Seventh Chapters of the Treatise",CO NE BLA MA GRAGS PA BSHAD SGRUB (1675-1748),S00195M5,bdr:P1629,,
,,,,X,,,F,,skabs brgyad pa'i tshig don mtha' dpyod zung 'brel du bshad pa/,"The 'Cloud of Offerings, which Pleases the Wise, and Illuminates the True Thought of the Treatise known as the 'Ornament of Realizations,’’ being a Combined Word Commentary and Dialectical Analysis of the Eighth Chapter of the Treatise",CO NE BLA MA GRAGS PA BSHAD SGRUB (1675-1748),S00195M6,bdr:P1629,,
,,X,,,,,D,Auth,dngul chu d+harma b+hadra/,NGULCHU DHARMA BHADRA (1772-1851),,D02321,bdr:P289,,
,,,X,,,,F,,mngon rtogs rgyan gyi bsdus don sher phyin lde mig,"The 'Key to the Perfection of Wisdom,' being a Brief Explanation of 'The Ornament of Realizations'",DNGUL CHU DHARMA BHADRA (1772-1851),S06367M,bdr:P289,,WA0XLB2D37F58D7B6
,,X,,,,,D,Auth,gung thang blo gros rgya mtsho,GUNGTANG LODRU GYATSO (1851-1930),,D06321,,,
,,,X,,,,D,Nothing,mtha' dpyod/,DIALECTIC ANALYSIS,,D42035,bdr:T1215,,
,,,,X,,,,C,jam dbyangs bla ma mchog gi phar phyin mtha' dpyod rin chen sgron me dang rje di paM mtshan can gyi mchan 'grel gnyis kyi dgongs don gsal bar byed ba skal bzang 'jug ngogs/,"'Entry Point for the Fortunate,' being a Clarification of the True Thought of Two Works— ‘The Precious Lamp’ (an Analysis of the Perfection of Wisdom by the supreme Jamyang Lama); and the Annotated Commentary of the Lord, Dipam Tsenchen",,D42036,bdr:P31,,
,,,,,X,,F,,jam dbyangs bla ma mchog gi phar phyin mtha' dpyod rin chen sgron me dang rje di paM mtshan can gyi mchan 'grel gnyis kyi dgongs don gsal bar byed ba skal bzang 'jug ngogs/,"'Entry Point for the Fortunate,' being a Clarification of the True Thought of Two Works— ‘The Precious Lamp’ (an Analysis of the Perfection of Wisdom by the supreme Jamyang Lama); and the Annotated Commentary of the Lord, Dipam Tsenchen",GUNG THANG BLO GROS RGYA MTSO (1851-1930),S00967E,bdr:P31,,
,,,,,X,,F,,skabs gnyis pa'i dka' gnas rnams gsal bar byed pa skal bzang 'jug ngogs/,"'Entry Point for the Fortunate,' being a Clarification of Difficult Points in the Explanation of the Second Chapter [of ‘The Ornament of Realizations’], from ‘The Lovely Necklace of Jewels,’ an Analysis of the Perfection of Wisdom",GUNG THANG BLO GROS RGYA MTSO (1851-1930),S00968E,bdr:P31,,
,,,,,X,,F,,skabs gsum pa'i dka' gnas rnams gsal bar byed pa skal bzang 'jug ngogs/,"'Entry Point for the Fortunate,' being a Clarification of Difficult Points in the Explanation of the Third Chapter [of ‘The Ornament of Realizations’], from ‘The Lovely Necklace of Jewels,’ an Analysis of the Perfection of Wisdom",GUNG THANG BLO GROS RGYA MTSO (1851-1930),S00969E,bdr:P31,,WA0XL7F2AEBA63BEA
,,,,,X,,F,,skabs bzhi pa'i dka' gnas rnams gsal bar byed pa skal bzang 'jug ngogs/,"'Entry Point for the Fortunate,' being a Clarification of Difficult Points in the Explanation of the Fourth Chapter [of ‘The Ornament of Realizations’], from ‘The Lovely Necklace of Jewels,’ an Analysis of the Perfection of Wisdom",GUNG THANG BLO GROS RGYA MTSO (1851-1930),S00970E,bdr:P31,,
,,,,,X,,F,,shes rab kyi pha rol tu phyin pa'i mtha' dpyod gang+gA'i chu rgyun skabs lnga pa'i dka' gnas rnams gsal bar byed pa skal bzang 'jug ngogs/,"'Entry Point for the Fortunate,' being a Clarification of Difficult Points in the Explanation of the Fifth Chapter [of ‘The Ornament of Realizations’], from ‘The Flow of the Ganges River,’ an Analysis of the Perfection of Wisdom",GUNG THANG BLO GROS RGYA MTSO (1851-1930),S00971E,bdr:P31,,
,,,,,X,,F,,'jam dbyangs bla ma mchog gi phar phyin mtha' dpyod rin chen sgron me kyi dgongs don gsal bar byed pa skal bzang 'jug ngogs las skabs drug pa dang bdun pa/,"A Treatment of the Sixth and Seventh Chapters [of 'The Ornament of Realizations'], from ‘Entry Point for the Fortunate,’ being a Clarification of the True Thought of ‘The Precious Lamp,’ an Analysis of the Perfection of Wisdom written by the Supreme Jamyang Lama",GUNG THANG BLO GROS RGYA MTSO (1851-1930),S00972E,bdr:P31,,
,,,,,X,,F,,shes rab kyi pha rol tu phyin pa'i mtha' dpyod nor bu'i 'phreng mdzes kyi kha bskong skabs bdun pa'i mtha' dpyod mi pham zhal lung sogs kyi dka' gnas rnams cung zad bkrol ba/,"A Brief Exegesis of Difficult Points in Works including 'The Word of the Undefeatable One,’ an Analysis of the Seventh Chapter [of ""The Ornament of Realizations""] written as an Appendix to ‘The Lovely Necklace of Jewels,’ itself an Analysis of the Perfection of Wisdom",GUNG THANG BLO GROS RGYA MTSO (1851-1930),S00973E,bdr:P31,,
,,,,,X,,F,,'jam dbyangs bla ma mchog gi phar phyin mtha' dpyod rin chen sgron me kyi dgongs don gsal bar byed pa skal bzang 'jug ngogs las skabs brgyad pa/,"A Treatment of the Eighth Chapter [of 'The Ornament of Realizations'] from 'Entry Point for the Fortunate,’ a Clarification of the True Thought of ‘The Precious Lamp,’ itself an Analysis of the Perfection of Wisdom by the Supreme Jamyang Lama",GUNG THANG BLO GROS RGYA MTSO (1851-1930),S00974E,bdr:P31,,
,,X,,,,,D,Auth,gung thang dkon mchog bstan pa'i sgron me/,GUNGTANG KONCHOK TENPAY DRUNME (1762-1823),,D77359,,,
,,,X,,,,F,,'grel pa don gsal gyi steng nas rgyas 'bring bsdus gsum mngon rtogs rgyan rtsa 'grel sogs mdo rgyan sbyar ba'i gzab bshad kyi zin bris sbas don gsal ba'i sgron me/,"'A Lamp which Illuminates the Hidden Meaning,' being Notes to a Teaching consisting of a Profound Explanation of the Trilogy of the Extensive, the Middle-Length, and the Briefer Presentations of the Perfection of Wisdom; the ‘Ornament of Realizations’ (Both Root Text and Commentary); and Other Works, based on the ‘Commentary which Illuminates the Meaning,’ and Composed as a Jewel Anthology of the Sutras",GUNG THANG DKON MCHOG BSTAN PA'I SGRON ME (1762-1823),S00903E,bdr:P298,,WA1NLM3172
,,,X,,,,F,,phar phyin skabs dang po'i mtha' dpyod kyi mchan 'grel rtsom 'phro/,Continuation of a Commentary (incorporating Interlinear Notes) upon the Analysis of the First Chapter of the Perfection of Wisdom [the 'Ornament of Realizations'],GUNG THANG DKON MCHOG BSTAN PA'I SGRON ME (1762-1823),S00908E,bdr:P298,,
,,,X,,,,F,,skabs bzhi pa'i bsdus don rgyal mkhan po grags pa rgyal mtshan pa la gnang ba/,"A Brief Commentary upon the Fourth Chapter [of the 'Ornament of Realizations'], Presented to Gyal Kenpo Drakpa Gyeltsen",GUNG THANG DKON MCHOG BSTAN PA'I SGRON ME (1762-1823),S00909E,bdr:P298,,
,,X,,,,,D,Auth,kun mkhyen chos 'byor dpal bzang /,KUNKYEN CHUNJOR PELSANG,,D87930,,,
,,,X,,,,F,,bstan bcos mngon par rtogs pa'i rgyan 'grel pa 'grel bshad dang bcas pa'i rgya cher bshad pa bsam 'phel dbang gi rgyal po/,"'The Lord of Lords among Wish-Giving Gems,' being a Detailed Commentary to both the Commentary and Subcommentary upon the Classical Treatise known as ‘The Ornament of Realizations’",KUN MKHYEN CHOS 'BYOR DPAL BZANG (1490-@),S00999E,bdr:P480,,
,,X,,,,,D,Auth,mkhas grub bstan pa dar rgyas/,KEDRUP TENPA DARGYE (1493-1568),,D53137,,,
,,,X,,,,D,,mtha' dpyod/,DIALECTIC ANALYSIS,,D17117,bdr:T1215,,
,,,,X,,,,C,bstan bcos mngon par rtogs pa'i rgyan 'grel pa dang bcas pa'i mtha' dpyod legs par bshad pa pad ma dkar po'i 'phreng ba/,"'The Garland of White Lotuses,' being a Fine Explanation of Dialectical Analysis for the Classical Commentary entitled ""The Ornament of Realizations,’ along with Its Own Commentary",,D17118,bdr:P996,,
,,,,,X,,F,,cha dang po/,"'The Garland of White Lotuses,' being a Fine Explanation of Dialectical Analysis for the Classical Commentary entitled ""The Ornament of Realizations,’ along with Its Own Commentary, Part One",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),S00001M1,bdr:P996,,
,,,,,X,,F,,cha gnyis pa/,"'The Garland of White Lotuses,' being a Fine Explanation of Dialectical Analysis for the Classical Commentary entitled ‘The Ornament of Realizations,’ along with Its Own Commentary, Part Two",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),SE00001M2,bdr:P996,,
,,,,,X,,F,,cha gnyis pa/,"'The Garland of White Lotuses,' being a Fine Explanation of Dialectical Analysis for the Classical Commentary entitled ‘The Ornament of Realizations,’ along with Its Own Commentary, Part Two",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),SL00001N2,bdr:P996,,
,,,,,X,,F,,cha gsum pa/,"'The Garland of White Lotuses,' being a Fine Explanation of Dialectical Analysis for the Classical Commentary entitled ‘The Ornament of Realizations,’ along with Its Own Commentary, Part Three",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),SE00001M3,bdr:P996,,
,,,,,X,,F,,cha gsum pa/,"'The Garland of White Lotuses,' being a Fine Explanation of Dialectical Analysis for the Classical Commentary entitled ‘The Ornament of Realizations,’ along with Its Own Commentary, Part Three",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),SL00001N3,bdr:P996,,
,,,,,X,,F,,cha bzhi pa/,"'The Garland of White Lotuses,' being a Fine Explanation of Dialectical Analysis for the Classical Commentary entitled ‘The Ornament of Realizations,’ along with Its Own Commentary, Part Four",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),S00001I4,bdr:P996,,
,,,,,X,,F,,cha lnga pa/,"'The Garland of White Lotuses,' being a Fine Explanation of Dialectical Analysis for the Classical Commentary entitled ‘The Ornament of Realizations,’ along with Its Own Commentary, Part Five",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),S00001A5,bdr:P996,,
,,,,,X,,F,,cha drug pa/,"'The Garland of White Lotuses,' being a Fine Explanation of Dialectical Analysis for the Classical Commentary entitled ‘The Ornament of Realizations,’ along with Its Own Commentary, Part Six",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),S00001A6,bdr:P996,,
,,,,,X,,F,,cha bdun pa/,"'The Garland of White Lotuses,' being a Fine Explanation of Dialectical Analysis for the Classical Commentary entitled ‘The Ornament of Realizations,’ along with Its Own Commentary, Part Seven",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),S00001A7,bdr:P996,,
,,,,,X,,F,,cha brgyad pa/,"'The Garland of White Lotuses,' being a Fine Explanation of Dialectical Analysis for the Classical Commentary entitled 'The Ornament of Realizations,' along with its own Commentary, Part Eight",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),S00001A8,bdr:P996,,
,,,X,,,,D,Gr,spyi don/,OVERVIEW,,D23628,bdr:T1763,,WA8LS77358
,,,,X,,,,C,bstan bcos mngon par rtogs pa'i rgyan rtsa 'grel gyi spyi don rnam bshad snying po rgyan gyi snang ba/,"'An Illumination of the 'Jewel of the Essence of Good Explanation',' being an Overview of the Root Text and Commentary to the Classical Commentary Known as ‘The Ornament of Realizations’",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),D23629,bdr:P996,,
,,,,,X,,F,,cha dang po/,"'An Illumination of the 'Jewel of the Essence of Good Explanation',' being an Overview of the Root Text and Commentary to the Classical Commentary Known as’ The Ornament of Realizations’, Part One",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),SL00009N1,bdr:P996,,
,,,,,X,,F,,cha dang po/,"'An Illumination of the 'Jewel of the Essence of Good Explanation',' being an Overview of the Root Text and Commentary to the Classical Commentary Known as ‘The Ornament of Realizations’, Part One",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),SE00009M1,bdr:P996,,
,,,,,X,,F,,cha gnyis pa/,"'An Illumination of the 'Jewel of the Essence of Good Explanation',' being an Overview of the Root Text and Commentary to the Classical Commentary Known as ‘The Ornament of Realizations’, Part Two",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),S00009M2,bdr:P996,,
,,,,,X,,F,,cha gsum pa/,"'An Illumination of the 'Jewel of the Essence of Good Explanation',' being an Overview of the Root Text and Commentary to the Classical Commentary Known as ‘The Ornament of Realizations’, Part Three",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),S00009M3,bdr:P996,,
,,,,,X,,F,,cha bzhi pa/,"'An Illumination of the 'Jewel of the Essence of Good Explanation',' being an Overview of the Root Text and Commentary to the Classical Commentary Known as ‘The Ornament of Realizations’, Part Four",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),S00009M4,bdr:P996,,
,,,,,X,,F,,cha lnga pa/,"'An Illumination of the 'Jewel of the Essence of Good Explanation',' being an Overview of the Root Text and Commentary to the Classical Commentary Known as ‘The Ornament of Realizations’",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),S00009M5,bdr:P996,,
,,,,,X,,F,,cha drug pa/,"'An Illumination of the 'Jewel of the Essence of Good Explanation',' being an Overview of the Root Text and Commentary to the Classical Commentary Known as ‘The Ornament of Realizations’",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),S00009M6,bdr:P996,,
,,,X,,,,D,T,tshig don/,COMMENTARY ON THE WORDING,,D59220,,,
,,,,X,,,F,,shes rab kyi pha rol tu phyin pa'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan gyi tshig don gsal bar byed pa'i rtsa TIka chen mo/,"The 'Great Root Commentary,' being a Word-by-Word Clarification of the Treatise of Advice on the Perfection of Wisdom entitled ‘The Ornament of Realizations’",MKHAS GRUB BSTAN PA DAR RGYAS (1493-1568),S00189M,bdr:P996,,
,,X,,,,,D,Auth,mkhas grub rje dge legs dpal bzang po/,KEDRUP JE GELEK PEL SANGPO (1385-1438),,D51173,bdr:P55,,
,,,X,,,,F,,'grel pa don gsal gyi rnam bshad rtogs dka'i snang ba/,"The 'Illumination of the Difficult,' being an Explanation of the Commentary Known as the 'Meaning Clarified'",MKHAS GRUB RJE DGE LEGS DPAL BZANG PO (1385-1438),S05461M,bdr:P55,,WA1NLM3167
,,X,,,,,D,Auth,mkhas grub sbyin pa dar rgyas/,KEDRUP JINPA DARGYE (1558-?),,D71114,,,
,,,X,,,,D,T,mtha' dpyod/,DIALECTIC ANALYSIS,,D28982,bdr:T1215,,
,,,,X,,,F,,skabs gnyis pa'i mtha' dpyod rje btsun chos kyi rgyal mtshan dpal bzang po'i gsung rgyun/,"A Dialectical Analysis of the Second Chapter [of Maitreya's 'Ornament of Realizations'], representing the Teaching Tradition of the Good and Glorious One, Jetsun Chukyi Gyeltsen",MKHAS GRUB SBYIN PA DAR RGYAS (1558-@),S00528E,bdr:P87,,
,,,,X,,,F,,skabs gsum pa'i mtha' dpyod rje btsun chos kyi rgyal mtshan gyi gsung rgyun/,"A Dialectical Analysis of the Third Chapter [of Maitreya's 'Ornament of Realizations'], representing the Teaching Tradition of the Good and Glorious One, Jetsun Chukyi Gyeltsen",MKHAS GRUB SBYIN PA DAR RGYAS (1558-&),S00529E,bdr:P87,,
,,,X,,,,D,T,spyi don/,OVERVIEW,,D80967,bdr:T1763,,
,,,,X,,,F,,skabs gnyis pa'i spyi don gsal ba'i sgron me/,,,S0467E,bdr:P87,,
,,,,X,,,F,,skabs bzhi pa'i spyi don legs bshad rnam 'byed lung gi bang mdzod/,,,S0468I,bdr:P87,,
,,X,,,,,D,Auth,paN chen blo bzang chos kyi rgyal mtshan/,PANCHEN LOBSANG CHUKYI GYELTSEN (1565-1662),,D04154,bdr:P719,,
,,,X,,,,F,,shes rab kyi pha rol tu phyin pa'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan gyi snying po'i snying po gsal bar legs par bshad pa'i rgya mtsho las skabs dang po'i rnam par bshad pa/,"'The Explication of the First Chapter,' Part of 'The Ocean of Fine Explanation, which Clarifies the Essence of the Essence of the 'Ornament of Realizations,' a Classical Commentary of Advices on the Perfection of Wisdom’",PAn CHEN BLO BZANG CHOS KYI RGYAL MTSAN (1565-1662),S05942M,bdr:P719,,WA0XL4EBB6C1DC44D
,,X,,,,,D,Auth,rgyal tshab rje dar ma rin chen/,,,D70030,,,
,,,X,,,,F,,mngon par rtogs pa brgyad don bdun cu dang bcas pa'i 'grel pa nyams su len tshul mdo tsam dang bcas pa/,,RGYAL TSAB RJE DAR MA RIN CHEN (1364-1432),S05440,bdr:P65,W29194,
,,,X,,,,F,,mngon par rtogs pa'i rgyan gyi bsdus don rin po che'i phreng ba/,,RGYAL TSAB RJE DAR MA RIN CHEN (1364-1432),S05441,bdr:P65,W29194,WA0XLF4F9B3488D5C
,,,X,,,,F,,mngon par rtogs pa'i rim pa nyams su len tshul theg mchog sgo 'byed/,,RGYAL TSAB RJE DAR MA RIN CHEN (1364-1432),S05439,bdr:P65,W29194,WA0XLE98F9935946E
,,X,,,,,D,Auth,rje tsong kha pa blo bzang grags pa/,JE TSONGKAPA LOBSANG DRAKPA (1357-1419),,D58283,bdr:P64,,
